Pressure (MPa),Temperature (°C),Specific Volume (m³/kg),Enthalpy (kJ/kg),Entropy (kJ/kg·K),Internal Energy (kJ/kg),Viscosity (μPa·s),Thermal Conductivity (mW/m·K),Density (kg/m³),Prandtl Number (dimensionless)
11.262040816326529,22.76060606060606,0.0009974006131743924,105.91483857839312,0.33296796299355735,94.68207216260092,935.3062618778091,609.1045244331991,1002.6061612468179,6372.988525000771
11.262040816326529,26.537373737373738,0.0009984042574322277,121.58945238002319,0.3856035476838237,110.34538288170428,858.7953333772243,615.1645892894869,1001.5982930319992,5793.991797708457
11.262040816326529,30.314141414141414,0.0009995326597836277,137.26476030969744,0.4375822328344968,126.00798269803352,791.9077074131355,620.9091386560364,1000.4675587253682,5293.763467590907
11.262040816326529,34.09090909090909,0.0010007789862470147,152.94205307332695,0.4889244969836701,141.67123928213303,733.0634648344029,626.358014241154,999.2216201002221,4858.556303093098
11.262040816326529,37.86767676767677,0.001002137411012357,168.62236053227167,0.5396492239549606,157.3362481058544,680.999799075321,631.5272930492106,997.8671477694884,4477.53497727304
11.262040816326529,41.644444444444446,0.0010036029489670294,184.3065176208584,0.5897739905737661,173.00390024622487,634.6968250754794,636.4301188503032,996.4099856713875,4142.060850949472
11.262040816326529,45.42121212121212,0.0010051713232181337,199.99521849018063,0.6393153000351618,188.6749380206917,593.3229317163986,641.077349482186,994.8552817826345,3845.1738733399548
11.262040816326529,49.1979797979798,0.0010068388592840802,215.6890608682137,0.6882887709845323,204.35000053947093,556.1940172974856,645.4780623389172,993.2075930313783,3581.2119836833517
11.262040816326529,52.974747474747474,0.0010086023998762588,231.38858217296774,0.7367092901413056,220.02966077807935,522.7427215099862,649.6399498819943,991.4709702482224,3345.5278956212264
11.262040816326529,56.75151515151515,0.0010104592357649091,247.09428863681225,0.7845911348255092,235.71445548037693,492.49494642361,653.5696293549095,989.649027496897,3134.275817295497
11.262040816326529,60.528282828282826,0.0010124070493443766,262.8066785178692,0.8319480706839297,251.40490900541343,465.0517549020183,657.2728852357535,987.7449990570382,2944.2490439523913
11.262040816326529,64.3050505050505,0.0010144438683249639,278.52626033330824,0.8787934290787638,267.10155208233203,440.0752798712705,660.7548587494725,985.7617865552153,2772.754998519696
11.262040816326529,68.08181818181818,0.001016568027573496,294.25356693641953,0.9251401679185711,282.80493631730695,417.2776560605738,664.0201955858622,983.7019981702128,2617.518145125676
11.262040816326529,71.85858585858585,0.0010187781375689748,309.98916615682293,0.971000919121438,298.5156451887513,396.4122515384214,667.0731605507025,981.5679814117492,2476.60386505583
11.262040816326529,75.63535353535353,0.0010210730582719102,325.7336686325556,1.0163880253980235,314.234302173831,377.26666520973583,669.9177260235784,979.3618506519261,2348.3582524368385
11.262040816326529,79.4121212121212,0.0010234518774613918,341.48773337791164,1.0613135685951962,329.96157656037815,359.6570921129994,672.5576396586674,977.0855103421543,2231.360111823008
11.262040816326529,83.18888888888888,0.0010259138927884025,357.25207155563197,1.105789391461278,345.6981874209874,343.4237568299266,674.9964756475779,974.7406746603565,2124.3823899284453
11.262040816326529,86.96565656565656,0.0010284585969461554,373.0274488518036,1.1498271143630512,361.4449061550872,328.4271874809008,677.2376729854328,972.3288841858499,2026.360962105235
11.262040816326529,90.74242424242424,0.0010310856654769426,388.8146867911821,1.1934381482021645,377.2025579414626,314.5451561413653,679.2845634899767,969.8515200843535,1936.369197709308
11.262040816326529,94.51919191919191,0.0010337949468295616,404.6146632751901,1.2366337045391456,392.97202238827026,301.6701513151762,681.1403917738808,967.3098161940104,1853.5971002167303
11.262040816326529,98.29595959595959,0.0010365864543558764,420.42831257796547,1.2794248037332545,408.7542336193555,289.70727803168415,682.8083289339493,964.7048693313179,1777.334094722388
11.262040816326529,102.07272727272726,0.0010394603599960923,436.2566249945714,1.3218222817375025,424.5501799933289,278.57250381692893,684.2914813697731,962.0376480770843,1706.954743231673
11.262040816326529,105.84949494949494,0.0010424169894509671,452.10064629973493,1.363836796051759,440.360903616889,268.19118610991313,685.5928958638481,959.3090002559265,1641.9068253500768
11.262040816326529,109.62626262626262,0.0010454568186795893,467.9614771468984,1.4054788312228443,456.18749978321523,258.4968300143531,686.7155618278414,956.5196592844445,1581.7013417997657
11.262040816326529,113.40303030303029,0.001048580471594736,483.84027251153884,1.4467587041899415,472.03111644124687,249.4300355893113,687.6624114366563,953.6702495318721,1525.9040901841902
11.262040816326529,117.17979797979797,0.0010517887188554753,499.73824126297336,1.487686569700536,487.89295378107835,240.93760191984026,688.4363182233297,950.7612908114947,1474.1285335305906
11.262040816326529,120.95656565656564,0.0010550824776808495,515.6566459316458,1.5282724259641702,503.7742640033987,232.97176151223957,689.0400945870755,947.7932020993043,1426.0297374788993
11.262040816326529,124.73333333333332,0.0010584628126283494,531.5968027261699,1.5685261206669914,519.6763513277908,225.48952353265042,689.476488569254,944.7663045589898,1381.2991953167261
11.262040816326529,128.510101010101,0.001061930937299452,547.5600818434525,1.608457357434969,535.6005722834612,218.45210835475697,689.748180171895,941.6808239366811,1339.6603942106665
11.262040816326529,132.28686868686867,0.0010654882169499598,563.5479081073264,1.648075702809454,551.5483363187152,211.82445903291998,689.857777429003,938.5368923765063,1300.8650030482077
11.262040816326529,136.06363636363636,0.0010691361719981922,579.5617619657395,1.6873905937788523,567.521106758488,205.57481784447455,689.8078123877675,935.334549696342,1264.6895838849246
11.262040816326529,139.84040404040402,0.0010728764824374318,595.6031808722416,1.7264113458994035,583.5204021361585,199.67435808372986,689.6007371141066,932.0737441537854,1230.9327462892481
11.262040816326529,143.61717171717171,0.0010767109931726349,611.6737610753398,1.7651471620294943,599.5477979228395,194.09686294247882,689.2389198019822,928.7543327234002,1199.412677820168
11.262040816326529,147.39393939393938,0.0010806417203145218,627.7751598387164,1.803607141699056,615.6049286767119,188.81844465751976,688.7246410373043,925.3760808984397,1169.9649951690753
11.262040816326529,151.17070707070707,0.0010846708584775992,643.909098115628,1.8418002911351288,631.6934906351694,183.81729820666024,688.0600902442217,921.9386620228373,1142.4408696953267
11.262040816326529,154.94747474747473,0.001088800789142525,660.0773637025349,1.8797355339679442,647.8152447743654,179.0734847394045,687.2473623225475,918.4416561523075,1116.7053886124695
11.262040816326529,158.72424242424242,0.0010930340901582332,676.281814900137,1.917421722646421,663.9720203631282,174.56874067500758,686.2884544694213,914.8845484363941,1092.6361192718107
11.262040816326529,162.50101010101008,0.0010973735464752002,692.5243847135979,1.95486765060022,680.1657190424401,170.28630901919533,685.1852631654328,911.2667270065265,1070.1218491044829
11.262040816326529,166.27777777777777,0.0011018221622192345,708.8070856293348,1.9920820651940023,696.3983194660834,166.2107899652182,684.2074306365001,907.5874803478725,1048.650797855451
11.262040816326529,170.05454545454543,0.0011063831742347543,725.1320150116502,2.0290736815325277,712.6718825449238,162.32800827456933,682.9696347484527,903.8459941255562,1028.7352408683819
11.262040816326529,173.83131313131312,0.0011110600672496504,741.5013611705355,2.06585119718727,728.9885573437814,158.62489529167448,681.5648398023815,900.0413474272623,1010.1456702349624
11.262040816326529,177.60808080808079,0.0011158565908391358,757.9174101605669,2.102423307932694,745.3505876893719,155.0893837499627,680.011256361291,896.1725083758205,992.7787823712353
11.262040816326529,181.38484848484848,0.001120776778396319,774.3825533819324,2.138798724597757,761.7603195576501,151.71031378121907,678.3159837348162,892.2383290550199,976.5556938954168
11.262040816326529,185.16161616161614,0.0011258249683518404,790.8992960670261,2.1749861911603494,778.2202093214096,148.47734875535787,676.4830417595651,888.2375396807527,961.4085832896164
11.262040816326529,188.93838383838383,0.0011310058279257,807.4702667507854,2.2109945042369596,794.7328329531807,145.38089976029045,674.5151559519657,884.1687419365744,947.2773017753266
11.262040816326529,192.7151515151515,0.0011363243797426344,824.0982278406217,2.2468325341487145,811.3008962953755,142.41205768645912,672.4143640312521,880.0304013775446,934.1079306617423
11.262040816326529,196.49191919191918,0.001141786031699187,840.7860874224006,2.2825092477793567,827.9272465298969,139.56253201243052,670.1822718760303,875.8208387886973,921.851959946592
11.262040816326529,200.26868686868684,0.0011473966105387684,857.5369124633686,2.3180337334803367,844.6148850029715,136.82459550007522,667.8201768253522,871.5382203634389,910.4657336159491
11.262040816326529,204.04545454545453,0.001153162399672225,874.3539436024301,2.3534152283256695,861.3669815894696,134.19103410343556,665.3291322193564,867.180546542482,899.9100381567271
11.262040816326529,207.8222222222222,0.001159090181879505,891.2406117529797,2.3886631480757585,878.1868908148545,131.65510147665458,662.7099826982279,862.7456393241683,890.1497829517805
11.262040816326529,211.59898989898988,0.0011651872876466333,908.2005567858455,2.4237871202768573,895.0781699937125,129.210477535311,659.9633834855972,858.23112782129,881.153748363622
11.262040816326529,215.37575757575755,0.0011714616500363216,925.2376486108357,2.4587970210047563,912.0445996933734,126.85123058380894,657.0898100904802,853.6344317963757,872.894389148935
11.262040816326529,219.15252525252524,0.001177921867167048,942.3560110373888,2.493703015860085,929.0902068909161,124.5717825702263,654.0895617365269,848.9527428547043,865.3476867695595
11.262040816326529,222.9292929292929,0.0011845772735924432,959.56004887076,2.528515605943658,946.2192912654773,122.36687707026361,650.9627602661387,844.1830029098232,858.4930475961031
11.262040816326529,226.7060606060606,0.0011914380221409147,976.854478793283,2.563245679688816,963.4364551578163,120.23154963438967,647.7093454262274,839.3218794571316,852.313246340475
11.262040816326529,230.48282828282825,0.0011985151781094161,994.244364695667,2.5979045716114615,980.7466378408299,118.16110015721132,644.3290669530288,834.3657370926569,846.7944159501553
11.262040816326529,234.25959595959594,0.0012058208281232323,1011.7351582669183,2.632504129266813,998.1551548834403,116.15106694577548,640.8214735613604,829.3106045915821,841.9260869943039
11.262040816326529,238.0363636363636,0.0012133682065004325,1029.3327458311983,2.6670567899884188,1015.6677435643825,114.19720217373337,637.1858987214541,824.1521367072705,837.7012814939372
11.262040816326529,241.8131313131313,0.0012211718426285902,1047.0435026472335,2.701575669346076,1033.2906155118287,112.29544841050287,633.4214429254739,818.8855696569988,834.1166683811512
11.262040816326529,245.58989898989898,0.0012292477337168387,1064.8743561743054,2.736074663718737,1051.030518023841,110.44191590782168,629.5269519772012,813.5056690129749,831.1727905112474
11.262040816326529,249.36666666666665,0.0012376135483894472,1082.8328601788273,2.7705685699670686,1068.894805882066,108.63286030883688,625.5009906619206,808.0066683993056,828.8743766330201
11.262040816326529,253.14343434343434,0.0012462888680217414,1100.9272820336112,2.8050732259514914,1086.8915259330663,106.86466041477541,621.3418109520873,802.3821969840102,827.2307562631909
11.262040816326529,256.92020202020205,0.0012552954746022753,1119.166706185283,2.8396056766341764,1105.029517313818,105.13379559788558,617.0473136611818,796.6251932174276,826.2564014507861
11.262040816326529,260.6969696969697,0.0012646576964017275,1137.5611575866706,2.8741843718116344,1123.3185309911753,103.4368223817343,612.6150021531051,790.7278015586779,825.9716275883677
11.262040816326529,264.4737373737374,0.0012744028260741804,1156.1217499841587,2.908829403266475,1141.7693733405363,101.77034961392086,608.0419263226678,784.6812479853933,826.4034966556552
11.262040816326529,268.25050505050507,0.0012845616303518736,1174.8608654223701,2.9435627914738363,1160.3940799103302,100.13101152115445,603.3246145495657,778.4756888044951,827.5869819502985
11.262040816326529,272.02727272727276,0.001295168976721255,1193.792373336177,2.9784088351996107,1179.2061274563728,98.5154377468892,598.4589906466051,772.1000255360649,829.5664755738627
11.262040816326529,275.8040404040404,0.0013062646111366115,1212.9319003762068,3.0133945417567833,1198.220695008737,96.920219203737,593.4402719044386,765.5416762227651,832.3977519605926
11.262040816326529,279.5808080808081,0.001317894133079162,1232.2971660104354,3.048550161905906,1217.4549884921678,95.34186819089724,588.26284308149,758.7862901123734,836.1505477258187
11.262040816326529,283.3575757575758,0.001330110231878383,1251.9084045062452,3.0839098622687193,1236.9286487846782,93.7767706749831,582.9200994528467,751.8173877873256,840.9119884347259
11.262040816326529,287.13434343434346,0.0013429742739945146,1271.788901984316,3.1195125810472617,1256.6642708953636,92.22112782216462,577.4042495977203,744.6159017072017,846.7912004443028
11.262040816326529,290.9111111111111,0.0013565583695027196,1291.9656892418213,3.15540313203989,1276.6880735147913,90.6708826554974,571.7060651383301,737.1595815420571,853.9256144971488
11.262040816326529,294.6878787878788,0.0013709481049935092,1312.470449289235,3.1916336511435484,1297.0307757737594,89.12162585051709,565.8145596295898,729.4222125240361,862.4897391316559
11.262040816326529,298.4646464646465,0.0013862462227658408,1333.3407270264809,3.228265525140839,1317.728765484228,87.56847175273822,559.7165714317207,721.3725697335343,872.7076328174351
11.262040816326529,302.24141414141417,0.0014025776762635967,1354.6215743216137,3.265372016031684,1338.8256872834709,86.00589094390384,553.3962143987121,712.9729903187641,884.8710799325208
11.262040816326529,306.0181818181818,0.0014200967434501706,1376.3678401917991,3.3030419167756375,1360.3746527039325,84.42747767575327,546.8341435504357,704.1773770781756,899.3668684336627
11.262040816326529,309.7949494949495,0.0014389973198169423,1398.647448654061,3.3413847876289764,1382.4414021036998,82.82561642632221,540.00655737763,694.9283269875805,916.7191892115818
11.262040816326529,313.5717171717172,0.0014595283201231648,1421.5462494071276,3.3805387121124406,1405.1089818933174,81.19098587119606,532.8838193633135,685.1528580929579,937.65840085704
11.262040816326529,317.3484848484849,0.0014820176887338076,1445.1754962430698,3.420682267236207,1428.4849525420311,79.51178769715592,525.4285232810774,674.7557789639951,963.2385316712022
11.262040816326529,321.1252525252525,0.015701180941612,2711.1805194066005,5.555633595673661,2534.3531787776383,20.8249439978521,84.82723424200373,63.68947684372922,1910.4424129284748
11.262040816326529,324.9020202020202,0.016228642159249903,2738.9178372680262,5.602162856782327,2556.150206876997,21.01127238331365,82.0229844047882,61.6194497473731,1781.6528947450965
11.262040816326529,328.6787878787879,0.01671181522675249,2763.9972327767587,5.64396811928031,2575.788087578165,21.198831519035735,79.92947865856723,59.83790428697339,1685.2945539948591
11.262040816326529,332.4555555555556,0.017161245861037185,2787.0886959855898,5.682218558356734,2593.8180446395745,21.38675386629595,78.29817561958913,58.27082766003578,1609.444411206454
11.262040816326529,336.2323232323232,0.01758378747816862,2808.620224367359,5.717663060659207,2610.5908920826123,21.57454548642193,76.99120520003756,56.87056905354225,1547.5343172403723
11.262040816326529,340.0090909090909,0.017984211871466982,2828.8852367775607,5.750816405288862,2626.3463086316356,21.761910708697044,75.92444776683496,55.60432712575853,1495.6398451501082
11.262040816326529,343.7858585858586,0.018366014039867193,2848.095780900296,5.782051553934904,2641.2569811500866,21.948667700235728,75.04286693820012,54.4483957068363,1451.2616435759408
11.262040816326529,347.5626262626263,0.018731854114267085,2866.4114400153244,5.8116498385577415,2655.452534474962,22.134703804358836,74.30849587420698,53.384998297544485,1412.7224936681214
11.262040816326529,351.3393939393939,0.019083818275971293,2883.9561841312366,5.839830263657705,2669.0334438006,22.31995020045418,73.69403955800365,52.40041513385789,1378.8465415307473
11.262040816326529,355.1161616161616,0.019423581987923166,2900.828809735886,5.866767670422557,2682.079636598942,22.504366728125266,73.17921825233765,51.48380976391283,1348.7783911912245
11.262040816326529,358.8929292929293,0.019752517060209654,2917.109674578691,5.892604493521442,2694.656021225756,22.68793240249443,72.74855463706692,50.62645924829724,1321.8760229399313
11.262040816326529,362.669696969697,0.020071764689983205,2932.865256473113,5.91745872346744,2706.816223280641,22.870639279837803,72.38997025053548,49.821229744639695,1297.6446519190501
11.262040816326529,366.4464646464647,0.020382286961554894,2948.151330115105,5.941429468326262,2718.605182424754,23.052488378104776,72.09385978518023,49.062207881098026,1275.6943381363878
11.262040816326529,370.2232323232323,0.02068490418965223,2963.0152493476776,5.964600956834763,2730.0610140823223,23.23348690144403,71.85246017329445,48.34443470616882,1255.7118960751877
11.262040816326529,374.0,0.02098032265303194,2977.4976284721533,5.9870454928210375,2741.216378414132,23.413646316269528,71.65940842878193,47.66370930217732,1237.441712820165
11.71212244897959,0.1,0.0009943586504883675,12.201742736172102,0.001909458710872612,0.5556924634419792,1761.1303627428003,564.5052167266268,1005.6733548894676,12993.471283462663
11.71212244897959,3.8767676767676766,0.0009943818994772894,27.92014154480267,0.059039510844584524,16.27381897699105,1556.140992152311,573.2527962688018,1005.6498419024559,11290.411334586071
11.71212244897959,7.653535353535353,0.0009946092928981016,43.62027449001766,0.11533042940053802,31.971288662588208,1386.8499125530475,581.4002635737256,1005.4199243264567,9911.473695983195
11.71212244897959,11.43030303030303,0.000995020259313769,59.307606904107594,0.1708239768945703,47.653807787707144,1245.2707400635795,589.0280310589743,1005.0046626082421,8778.509190063993
11.71212244897959,15.207070707070706,0.0009955981264513473,74.98635912427333,0.22555591620639093,63.325791957227,1125.5474786941302,596.198671209694,1004.4213357093615,7835.692625238088
11.71212244897959,18.983838383838386,0.000996329210178137,90.65982121446525,0.27955740777185273,78.99069150536056,1023.3076679720841,602.9612073000096,1003.6843141647996,7042.282418553315
11.71212244897959,22.76060606060606,0.0009972021589569977,106.33057023455798,0.3328559853580643,94.65121644248913,935.2327811289244,609.3542887245045,1002.8056909202128,6367.977568016585
11.71212244897959,26.537373737373738,0.0009982074718811972,122.00062936884393,0.38547627460469114,110.30950122874432,858.7666245400007,615.4085730916547,1001.7957470458767,5789.858852312054
11.71212244897959,30.314141414141414,0.000999337137574435,137.67159020967384,0.4374405443269894,125.96723128659036,791.9134952618998,621.1485330694293,1000.6633021036062,5290.325556012252
11.71212244897959,34.09090909090909,0.0010005843591416126,153.34470998800222,0.4887691416411542,141.62574345319925,733.0959699082844,626.5938391701197,999.415982134566,4855.674330245069
11.71212244897959,37.86767676767677,0.0010019433416214654,169.02099051971302,0.5394808413347227,157.28610741572533,681.0530762610309,631.7604255820381,998.0604276302486,4475.101907110934
11.71212244897959,41.644444444444446,0.001003409125657086,184.70124297044006,0.5895931288166086,172.94919242428097,634.7662928355437,636.6613163273354,996.602456993947,4139.993390529194
11.71212244897959,45.42121212121212,0.0010049774558958781,200.38614112308213,0.6391224298789847,188.61572210118942,593.4050327076553,641.3072683862947,995.0471964652769,3843.406534820564
11.71212244897959,49.1979797979798,0.0010066446758649184,216.076265063179,0.6880842970070626,204.28631935677873,556.2859708294534,645.7072738695067,993.3991844150875,3579.6927853456837
11.71212244897959,52.974747474747474,0.0010084076432909678,231.77213676345752,0.73649355985213,219.96154296674416,522.8423410348815,649.8689528760026,991.6624558065334,3344.2152097591184
11.71212244897959,56.75151515151515,0.001010263661395177,247.47424879203552,0.7843644460671041,235.64191708405974,492.6005036276715,653.7988610700605,989.8406111321445,3133.136031825161
11.71212244897959,60.528282828282826,0.001012210422802647,263.18308718984247,0.8317106776906338,251.3279547738046,465.16187756129875,657.5027303997629,987.9368730773999,2943.2548087893397
11.71212244897959,64.3050505050505,0.001014245963512241,278.89914943473667,0.8785455474610278,267.02017651665864,440.18887442272296,660.9856571947668,985.9541333909691,2771.8838971670534
11.71212244897959,68.08181818181818,0.0010163686249631632,294.622958299104,0.9248819787766643,282.7191245102263,417.3938484371678,664.2522487230816,983.8949918748659,2616.751678879106
11.71212244897959,71.85858585858585,0.0010185770226738575,310.355072309154,0.9707325724517744,298.4253734958812,396.53034162189186,667.3067368851582,981.7617889856859,2475.9266693814548
11.71212244897959,75.63535353535353,0.0010208700202608359,326.0960934260525,1.0161096429159933,314.13953874427983,377.38609152078453,670.1530658779222,979.556633218102,2347.7574874482707
11.71212244897959,79.4121212121212,0.0010232467078966209,341.8466724875352,1.0610252460756462,329.8622817491865,359.77740425852846,672.7949592349321,977.2814241988556,2230.824984465992
11.71212244897959,83.18888888888888,0.0010257063844604489,357.60751287236144,1.1054912006755502,345.59431410083886,343.5445938709005,675.2359705367079,974.9378722313685,2123.903776649231
11.71212244897959,86.96565656565656,0.0010282485427857743,373.3793727828388,1.149519104677033,361.3363999417111,328.5482608508147,677.4795212133233,972.5275148854166,2025.9311087809876
11.71212244897959,90.74242424242424,0.0010308728575275442,389.1630664798117,1.1931203478848948,377.08935734312803,314.66623608494587,679.5289281725397,970.0517311110606,1935.981479434792
11.71212244897959,94.51919191919191,0.0010335791752647283,404.9594647500891,1.2363061218244036,392.8540588886668,301.7910560675869,681.3874234422573,967.5117532663836,1853.2458277807166
11.71212244897959,98.29595959595959,0.00103636750652898,420.7694948391296,1.2790874276667188,408.6314317005134,289.8278651435919,683.0581675799081,964.9086773756708,1777.0143577495305
11.71212244897959,102.07272727272726,0.0010392380195101078,436.59414004204103,1.321475082836287,424.4224571039051,278.69266316937393,684.5442582536419,962.2434718770157,1706.662282295354
11.71212244897959,105.84949494949494,0.0010421910352376145,452.4344391096815,1.3634797267975833,440.2281700897472,268.31083426701997,685.8487351204443,959.5169850717483,1641.6379271117091
11.71212244897959,109.62626262626262,0.0010452270240776677,468.2914855982734,1.405111826406217,456.04965870527735,258.6159056407119,686.9745819005309,956.7299514499473,1581.4527525506944
11.71212244897959,113.40303030303029,0.0010483466034180268,484.16642726575276,1.4463816811186319,471.888063477553,249.54849571884222,687.9247263650992,953.882997035143,1525.6729441706602
11.71212244897959,117.17979797979797,0.0010515505364409152,500.060465598081,1.4872994282826286,487.7445769539971,241.05541890890657,688.7020388068939,950.9766438659301,1473.9122932117705
11.71212244897959,120.95656565656564,0.0010548397319075705,515.9748555317764,1.5278750486740162,503.62044342764625,233.08892054531228,689.3093294429892,948.0113137107584,1425.826143458144
11.71212244897959,124.73333333333332,0.001058215244898428,531.9109054261851,1.5681183723990078,519.5169589005528,225.60602057608182,689.7493451019118,944.987331094426,1381.1062241470622
11.71212244897959,128.510101010101,0.0010616782784705848,547.8699773279717,1.6080390852496176,535.4354713290921,218.56794847579772,690.0247654679337,941.9049256998679,1339.4762226306511
11.71212244897959,132.28686868686867,0.001065230186210293,563.8534875630749,1.6476467355722113,551.37738118584,211.9396550176328,690.1381990908782,938.764234195842,1300.687977484991
11.71212244897959,136.06363636363636,0.0010688724756724968,579.8629076850655,1.686950741693006,567.344142367651,205.6893890615677,690.0921793174707,935.5653015303208,1264.5181942800552
11.71212244897959,139.84040404040402,0.0010726068127133296,595.8997658050918,1.7259603999308402,583.3372634749876,199.78832955162588,689.889160257502,932.3080817194708,1230.7656034765118
11.71212244897959,143.61717171717171,0.0010764350267345175,611.9656483265469,1.764684893220391,599.3583094850736,194.21026456521676,689.5315128633092,928.9924381535674,1199.2484938219127
11.71212244897959,147.39393939393938,0.0010803591168716533,628.0622021064291,1.803133300365684,615.4089038407575,188.93131060171558,689.0215211728637,925.6181434333191,1169.8025658862239
11.71212244897959,151.17070707070707,0.001084381259171285,644.1911370660443,1.8413146059439234,631.4907309772553,183.92966639709502,688.3613787438787,922.1848787429509,1142.2790595524264
11.71212244897959,154.94747474747473,0.001088503814815815,660.3542292753651,1.879237710881329,647.6055393100603,179.18539645498896,687.5531852871796,918.692232759156,1116.5431167878633
11.71212244897959,158.72424242424242,0.0010927293394692788,676.5533245379435,1.916911443729097,663.7551447104836,174.68024023046814,686.5989434925374,915.1397000886642,1092.4723471969562
11.71212244897959,162.50101010101008,0.0010970605938332317,692.79034250746,1.9543445726737274,679.94143449853,170.39744352057824,685.5005560270814,911.5266792200666,1069.9555689585563
11.71212244897959,166.27777777777777,0.001101500555519023,709.06728137172,1.9915458183260522,696.1663719878575,166.32160912975226,684.5151349342395,907.8524699688452,1048.5004835975524
11.71212244897959,170.05454545454543,0.0011060524323623898,725.386223146215,2.0285238673441377,712.4320016233976,162.43856430726507,683.2859480647966,904.1162703870422,1028.574987398346
11.71212244897959,173.83131313131312,0.0011107196773282042,741.7493396266975,2.0652873869587687,728.7404547593433,158.7352428128365,681.8875389142355,900.3171731011947,1009.9782042592271
11.71212244897959,177.60808080808079,0.0011155060051782197,758.1588990590393,2.1018450404858644,745.0939561338208,155.19957976909038,680.3398684752307,896.4541610336148,992.6041150179956
11.71212244897959,181.38484848484848,0.0011204154111040063,774.617273595015,2.13820550392787,761.4948311064397,151.82041771404687,678.6504027001959,892.526102452166,976.3732634595872
11.71212244897959,185.16161616161614,0.0011254521915607678,791.1269476148776,2.174377483787245,777.9455137368437,148.58742248189895,676.8232971492554,888.5317452829411,961.217605742674
11.71212244897959,188.93838383838383,0.0011306209675772986,807.6905270118623,2.210369736239233,794.4485557962184,145.4910077227527,674.861344798676,884.4697106076194,947.0768681801944
11.71212244897959,192.7151515151515,0.0011359267108639718,824.3107495507832,2.246191087839029,811.0066368200808,142.52226702688225,672.766624675565,880.3384852526377,933.8970386977483
11.71212244897959,196.49191919191918,0.001141374773095618,840.9904964327877,2.2818504579716015,827.6225753301208,139.67291275083008,670.54077246399,876.1364133603691,921.6295220371094
11.71212244897959,200.26868686868684,0.0011469709188119963,857.7328052220348,2.317356883290354,844.2993413754958,136.93522075482366,668.1851099560357,871.8616868122297,910.2305746523562
11.71212244897959,204.04545454545453,0.001152721362456735,874.5408843183488,2.3527195444373934,861.0400705717058,134.30198035667553,665.7007125614209,867.5123343500394,899.6608875153244
11.71212244897959,207.8222222222222,0.0011586328101704146,891.418129193508,2.387947795391538,877.8480798473914,131.76644888859727,663.0884462216588,863.0862092131824,889.8852626197457
11.71212244897959,211.59898989898988,0.0011647125070673545,908.3681406495373,2.4230511958557948,894.7268851489121,129.3223103125622,660.3489876805077,858.580975075054,880.8723578100906
11.71212244897959,215.37575757575755,0.0011709682908644646,925.3947454062476,2.4580395471741525,911.680221399774,126.96363740826573,657.482834867044,853.9940900207915,872.5944870086182
11.71212244897959,219.15252525252524,0.0011774086528998494,942.5020193847487,2.4929229323623594,928.7120650695126,124.68485709677881,654.4903108578753,849.3227882580035,865.0274690741968
11.71212244897959,222.9292929292929,0.0011840428077869083,959.6943141264165,2.5277117609529935,945.8266597767969,122.48071850356963,651.371563250741,844.564059190645,858.1505220452618
11.71212244897959,226.7060606060606,0.0011908807732065136,976.9762868756727,2.5624168194971775,963.0285454377624,120.34626339740173,648.1265599069028,839.7146234105734,851.9462018802865
11.71212244897959,230.48282828282825,0.0011979334616589925,994.3529349654109,2.5970493287399634,980.322591576753,118.27679866715593,644.7550815140446,834.7709050677333,846.400386687881
11.71212244897959,234.25959595959594,0.0012052127863966733,1011.8296352803636,2.631621008704249,997.714035549037,116.2678705170017,641.256711102324,829.728999963388,841.5023091912279
11.71212244897959,238.0363636363636,0.0012127317842596345,1029.4121897451962,2.6661441531898236,1015.2085265902117,114.31524007153027,637.6308204216302,824.584638564985,837.2446420212113
11.71212244897959,241.8131313131313,0.0012205047587735746,1047.1068779994669,2.7006317155367308,1032.8121768151957,112.41486008590616,633.8765529082659,819.333142957059,833.6236425620787
11.71212244897959,245.58989898989898,0.0012285474476807661,1064.9205186952966,2.7350974079366424,1050.5316205537315,110.56285245099642,629.99280280426,813.9693765086447,830.6393666673961
11.71212244897959,249.36666666666665,0.0012368772201198773,1082.8605412031652,2.7695558171318533,1068.3740837468345,108.7554861684145,625.9781898222062,808.4876847380863,828.2959638447273
11.71212244897959,253.14343434343434,0.0012455133100264019,1100.9350699625852,2.804022540058099,1086.3474655638022,106.98915544324286,621.83102855602,802.881825469053,826.6020707668481
11.71212244897959,256.92020202020205,0.0012544770941006838,1119.1530243007164,2.8385143439202847,1104.460434965259,105.26035749989498,617.5492916072637,797.1448858672746,825.5713256115007
11.71212244897959,260.6969696969697,0.0012637924250378761,1137.5242373131566,2.873049356415772,1122.7225456811223,103.56566966451561,613.1305651088293,791.2691832838211,825.2230333383678
11.71212244897959,264.4737373737374,0.0012734860338506372,1156.0595984239878,2.9076472934472304,1141.1443740585794,101.90172516897218,608.5719949594779,785.2461459481436,825.5830224247156
11.71212244897959,268.25050505050507,0.0012835880193540973,1174.7712256156017,2.9423297338525574,1159.7376855590087,100.26518700728654,603.8702216023247,779.066168367013,826.6847480554601
11.71212244897959,272.02727272727276,0.001294132448682428,1193.6726751851506,2.9771204536504827,1178.5156374811181,98.65271900112722,599.0213005442413,772.7184346688101,828.5707171958743
